"Kreis";"Ort";"Typ";"Hersteller";"Nabenhoehe";"Rotordurchmesser";"Schallleistungspegel";"Leistung";"Leistungsbezug";"Ostwert";"Nordwert";"Genehmigt_am";"Iinbetriebnahme";"Status";"Bst_Nr";"Anl_Nr";"Datendatum";"Datenquelle"
"Schleswig-Flensburg";"Lindewitt";"Vensys 112";"Vensys";"93,5";"112,5";"105,0 dB(A) / 103,4 dB(A)";2500;"kW Nennleist. Rotor.";32513370;6057960;24.11.14;28.04.15;"in Betrieb";"59179326403";"0005";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Lindewitt";"Vestas V-80";"Vestas";"69";"80";"SLP(V10=10 m/s)=103,8 dB(A), betrieben im Mode 104 dB(A), d. h. SLP von 102,3 dB(A) gemessen";2000;"kW Nennleist. Rotor.";32510159;6062691;07.05.02;14.10.02;"in Betrieb";"59179333035";"0002";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Lindewitt";"Vestas V-80";"Vestas";"69";"80";"SLP(V10=10 m/s)=103,8 dB(A), wird freiwillig im Mode 102 betrieben, d. h. SLP von 101 dB(A)";2000;"kW Nennleist. Rotor.";32510174;6062398;07.05.02;14.10.02;"in Betrieb";"59179333035";"0003";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Lindewitt";"Enercon E-70/2,3 MW";"Enercon";"64";"71";"98";2300;"kW Nennleist. Rotor.";32515177;6058286;31.05.06;15.04.08;"in Betrieb";"59179333064";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Lindewitt";"Enercon E-70/2,3 MW";"Enercon";"64";"71";"96,8";2300;"kW Nennleist. Rotor.";32515192;6058120;31.05.06;19.06.08;"in Betrieb";"59179333065";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Lindewitt";"Enercon E-70/2,3 MW";"Enercon";"64";"71";"98";2300;"kW Nennleist. Rotor.";32515369;6058229;31.05.06;15.04.08;"in Betrieb";"59179333066";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Lindewitt";"Enercon E-70 /2,3 MW";"Enercon";"64";"71";"99,7";2300;"kW Nennleist. Rotor.";32512680;6057705;31.05.06;01.01.08;"in Betrieb";"59179333070";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Lindewitt";"Enercon E-70/2,3 MW";"Enercon";"64";"71";"101,9";2300;"kW Nennleist. Rotor.";32512428;6057927;31.05.06;01.01.08;"in Betrieb";"59179333070";"0002";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Lindewitt";"Enercon E-70/2,3 MW";"Enercon";"64";"71";"100,3";2300;"kW Nennleist. Rotor.";32512653;6058297;31.05.06;01.01.08;"in Betrieb";"59179333070";"0003";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Lindewitt";"Enercon E-48/800 kW ";"Enercon";"76";"48";"102,5";800;"kW Nennleist. Rotor.";32512379;6058218;31.05.06;01.01.08;"in Betrieb";"59179333070";"0004";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Lindewitt";"Enercon E-70/2,3 MW";"Enercon";"64";"71";"99,2";2300;"kW Nennleist. Rotor.";32512985;6058504;31.05.06;15.07.08;"in Betrieb";"59179333070";"0005";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Lindewitt";"Enercon E-70/2,3 MW";"Enercon";"64";"71";"104,5";2300;"kW Nennleist. Rotor.";32512483;6058812;31.05.06;31.07.08;"in Betrieb";"59179333070";"0006";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Lindewitt";"Enercon E-70/2,3 MW";"Enercon";"64";"71";"102,3";2300;"kW Nennleist. Rotor.";32512302;6058822;31.05.06;31.07.08;"in Betrieb";"59179333070";"0007";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Lindewitt";"Enercon E-70/2,3 MW";"Enercon";"64";"71";"104";2300;"kW Nennleist. Rotor.";32512277;6058596;31.05.06;04.07.08;"in Betrieb";"59179333070";"0008";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Lindewitt";"Enercon E-70/2,3 MW";"Enercon";"64";"71";"104,5";2300;"kW Nennleist. Rotor.";32512128;6058262;31.05.06;26.07.07;"in Betrieb";"59179333070";"0009";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"Enercon E-82";"Enercon";"85";"82";"104,0 dB(A) / 98,0 dB(A)";2350;"kW Nennleist. Rotor.";32518433;6065307;02.07.14;10.08.15;"in Betrieb";"59183000039";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"Enercon E-82";"Enercon";"108,3";"82";"105,0 dB(A) / 104,5 dB(A), 105,0 dB/(A) / 103,0 dB(A)";2300;"kW Nennleist. Rotor.";32518289;6066555;09.06.11;19.09.12;"in Betrieb";"59183000046";"0019";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"Enercon E-82";"Enercon";"108,3";"82";"105,0 dB(A) / 104,6 dB(A), 105,0 dB(A) / 103,0 dB(A)";2300;"kW Nennleist. Rotor.";32518184;6066048;09.06.11;29.08.12;"in Betrieb";"59183000046";"0023";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"Enercon E-82";"Enercon";"108,3";"82";"105,0 dB(A) / 104,5 dB(A), 105,0 dB(A) / 103,0 dB(A)";2300;"kW Nennleist. Rotor.";32518418;6065974;09.06.11;15.10.12;"in Betrieb";"59183000046";"0024";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"Enercon E-82";"Enercon";"108,3";"82";"105,0 dB(A) / 104,6 dB(A), 105,0 dB(A) / 103,0 dB(A)";2300;"kW Nennleist. Rotor.";32518498;6065750;09.06.11;26.10.12;"in Betrieb";"59183000046";"0027";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"Enercon E-82";"Enercon";"108,3";"82";"105,0 dB(A) / 104,6 dB(A), 105,0 dB(A) / 103,0 dB(A)";2300;"kW Nennleist. Rotor.";32518216;6065571;09.06.11;13.09.12;"in Betrieb";"59183000046";"0029";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"Enercon E-82";"Enercon";"108,3";"82";"104,6";2300;"kW Nennleist. Rotor.";32518456;6065516;09.06.11;31.10.12;"in Betrieb";"59183000047";"0030";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"Enercon E-82";"Enercon";"108,3";"82";"104,5";2300;"kW Nennleist. Rotor.";32518200;6066273;09.06.11;13.09.12;"in Betrieb";"59183000048";"0021";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"Enercon E-82";"Enercon";"108,3";"82";"104,6";2300;"kW Nennleist. Rotor.";32517968;6066155;09.06.11;23.10.12;"in Betrieb";"59183000049";"0022";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"Enercon E-82";"Enercon";"108,3";"82";"104,6";2300;"kW Nennleist. Rotor.";32517932;6065895;09.06.11;25.09.12;"in Betrieb";"59183000049";"0025";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"Enercon E-82";"Enercon";"108,3";"82";"104,6";2300;"kW Nennleist. Rotor.";32518230;6065817;09.06.11;28.09.12;"in Betrieb";"59183000050";"0026";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"Enercon E-82";"Enercon";"108,3";"82";"104,6";2300;"kW Nennleist. Rotor.";32517990;6065667;09.06.11;05.09.12;"in Betrieb";"59183000051";"0028";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"Enercon E-138";"Enercon";"81";"138";"HZ /dB(A) | 63/85,8 | 125/91,3 | 250/94,1 | 500/96,4 | 1000/98 | 2000/99 | 4000/95,1 | SLP=104,2 dB(A)";4200;"kW Nennleist. Rotor.";32518222;6067274;09.06.20;;"vor Inbetriebnahme";"59183000070";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"Enercon E-138";"Enercon";"131";"138";"HZ /dB(A) | 63/89,2 | 125/95,1 | 250/98,2 | 500/100,6 | 1000/101,8 | 2000/102,2 | 4000/96,8 | SLP=107,7 dB(A) ";4200;"kW Nennleist. Rotor.";32518612;6067233;09.06.20;;"vor Inbetriebnahme";"59183000070";"0002";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"Enercon E-138";"Enercon";"81";"138";"HZ /dB(A) | 63/85,8 | 125/91,3 | 250/94,1 | 500/96,4 | 1000/98,0 | 2000/99,0 | 4000/95,1 | SLP=104,2 dB(A)";4200;"kW Nennleist. Rotor.";32519002;6067192;09.06.20;;"vor Inbetriebnahme";"59183000070";"0003";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"Enercon E-138";"Enercon";"131";"138";"HZ /dB(A) | 63/84,3 | 125/89,8 | 250/92,4 | 500/94,5 | 1000/96,1 | 2000/96,8 | 4000/91,9 | 8000/ | SLP=102,1 dB(A)";4200;"kW Nennleist. Rotor.";32518071;6066885;09.06.20;;"vor Inbetriebnahme";"59183000070";"0004";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"Enercon E-138";"Enercon";"131";"138";"HZ /dB(A) | 63/84,4 | 125/89,9 | 250/92,5 | 500/94,6 | 1000/96,2 | 2000/96,9 | 4000/92 | 8000/ | SLP=102,2 dB(A)";4200;"kW Nennleist. Rotor.";32518493;6066840;09.06.20;;"vor Inbetriebnahme";"59183000070";"0005";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"Enercon E-138";"Enercon";"81";"138";"HZ /dB(A) | 63/85,8 | 125/91,3 | 250/94,1 | 500/96,4 | 1000/98,0 | 2000/99,0 | 4000/95,1 | SLP=104,2 dB(A)";4200;"kW Nennleist. Rotor.";32518999;6066840;09.06.20;;"vor Inbetriebnahme";"59183000070";"0006";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"REpower 6 M";"REpower";"117";"126";"109";6150;"kW Nennleist. Rotor.";32519854;6064464;03.08.12;08.07.14;"in Betrieb";"59183000089";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"REpower 6 M";"REpower";"117";"126";"109";6150;"kW Nennleist. Rotor.";32519724;6063906;03.08.12;21.07.14;"in Betrieb";"59183000089";"0002";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"Enercon E 115";"Enercon";"149";"115";"HZ /dB(A) | 63/82,4 | 125/87,8 | 250/90,4 | 500/92,6 | 1000/94,1 | 2000/94,9 | 4000/90,1 | 8000/ | SLP=100,2 dB(A)";4200;"kW Nennleist. Rotor.";32519372;6064101;08.09.20;;"vor Inbetriebnahme";"59183000093";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"Enercon E-115 EP3 E3 TES";"Enercon";"92";"115,71";"HZ /dB(A) | 63/78,5 | 125/83,7 | 250/86,2 | 500/87,9 | 1000/89,1 | 2000/89,9 | 4000/85 | SLP=95,4 dB(A)";4200;"kW Nennleist. Rotor.";32519941;6063688;21.12.21;;"vor Inbetriebnahme";"59183000104";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"Enercon E-82";"Enercon";"108,3";"82";"104,6";2300;"kW Nennleist. Rotor.";32517982;6066388;09.06.11;20.10.12;"in Betrieb";"59183000111";"0020";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"REpower 3.2 M";"REpower";"93";"114";"105,2 dB(A) / 99,5 dB(A) Verzichtserklürung v. 29.02.2017 von 99,5 dB(A) auf 98,5 dB(A)";3200;"kW Nennleist. Rotor.";32519508;6064496;17.12.13;07.11.14;"in Betrieb";"59183900065";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"REpower 3.2 M";"REpower";"93";"114";"105,2 dB(A) / 99,5 dB(A). ünderungsgenehmigung v. 20.04.2016 von 99,5 dB(A) auf 101,0 dB(A)";3200;"kW Nennleist. Rotor.";32519752;6064792;17.12.13;07.11.14;"in Betrieb";"59183900065";"0002";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Handewitt";"Senvion 3.2M114 ";"Senvion";"93";"114";"105,2/101,5";3200;"kW Nennleist. Rotor.";32520040;6064127;14.11.14;28.09.15;"in Betrieb";"59183900077";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Süderbrarup";"AN Bonus 600";"AN BONUS";"50";"41";"107,4";600;"kW Nennleist. Rotor.";32551851;6054790;04.07.94;31.12.99;"in Betrieb";"59187000003";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Süderbrarup";"AN Bonus 600";"AN BONUS";"50";"41";"107,4";600;"kW Nennleist. Rotor.";32552113;6054652;04.07.94;31.12.99;"in Betrieb";"59187000003";"0002";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Süderbrarup";"Tacke 600";"Tacke";"50";"43";"105,0";600;"kW Nennleist. Rotor.";32552947;6055070;04.07.94;31.12.99;"in Betrieb";"59187000003";"0003";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Boren";"AN Bonus 600";"AN BONUS";"50";"41";"107,4";600;"kW Nennleist. Rotor.";32553326;6053854;15.08.94;31.12.99;"in Betrieb";"59187000003";"0005";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Boren";"AN Bonus 600";"AN BONUS";"50";"41";"107,4";600;"kW Nennleist. Rotor.";32553249;6053447;15.08.94;31.12.99;"in Betrieb";"59187000004";"0004";"06.07.2022";"LLUR SH, Abtl. 7"
"Schleswig-Flensburg";"Boren";"Tacke TW 600";"Tacke";;;;600;"kW Nennleist. Rotor.";32554644;6051393;04.08.94;31.12.99;"in Betrieb";"59187000007";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Armstedt";"Typ Nordex N 149";"Nordex";"125";"149";"HZ/dB(A) | 63/84,7 | 125/90,9 | 250/94,6 | 500/97,2 | 1000/97,9 | 2000/95,4 | 4000/87,8 | 8000/79,8 | LSP=103,0dB(A)";5700;"kW Nennleist. Rotor.";32558371;5981977;;;"im Gen.Verf.";"60003250126";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Armstedt";"Typ Nordex N 149";"Nordex";"125";"149";"HZ/dB(A) | 63/84,7 | 125/90,9 | 250/94,6 | 500/97,2 | 1000/97,9 | 2000/95,4 | 4000/87,8 | 8000/79,8 | LSP=103,0dB(A)";5700;"kW Nennleist. Rotor.";32557967;5981566;;;"im Gen.Verf.";"60003250126";"0002";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Müzen";"Siemens Gamesa SG 6.0-170";"Siemens";"115";"170";;6200;"kW Nennleist. Rotor.";32583630;5973101;;;"im Gen.Verf.";"60008264821";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Müzen";"Siemens Gamesa SG 6.0-170";"Siemens";"115";"170";;6200;"kW Nennleist. Rotor.";32583208;5972860;;;"im Gen.Verf.";"60008264821";"0002";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Müzen";"Siemens Gamesa SG 170";"Siemens";"115";"170";;6200;"kW Nennleist. Rotor.";32583677;5972576;;;"im Gen.Verf.";"60008264821";"0003";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Müzen";"Siemens Gamesa SG 170";"Siemens";"115";"170";;6200;"kW Nennleist. Rotor.";32583766;5972028;;;"im Gen.Verf.";"60008264821";"0004";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Bebensee";"Siemens Gamesa SG 170";"Siemens";"115";"170";;6200;"kW Nennleist. Rotor.";32584249;5971269;;;"im Gen.Verf.";"60008264821";"0006";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Führden-Barl";"Vestas V150";"Vestas";"125";"150";;5600;"kW Nennleist. Rotor.";32550060;5974539;;;"im Gen.Verf.";"60021271191";"0006";"06.07.2022";"LLUR SH, Abtl. 7"
"Steinburg";"Hingstheide";"Vestas V150";"Vestas";"125";"150";;5600;"kW Nennleist. Rotor.";32549727;5974182;;;"im Gen.Verf.";"60021271191";"0007";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Geschendorf";"NEG Micon NM 1000/60";"Micon";"70";"60";"100,5";1000;"kW Nennleist. Rotor.";32593438;5975444;03.01.00;24.01.01;"in Betrieb";"60024492635";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Günnebek";"Nordex 117";"Nordex";"91";"117";"105";2400;"kW Nennleist. Rotor.";32574136;5990548;;;"im Gen.Verf.";"60026487759";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Günnebek";"Nordex 117";"Nordex";"91";"117";"105";2400;"kW Nennleist. Rotor.";32574563;5990516;;;"im Gen.Verf.";"60026487759";"0002";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Günnebek";"Nordex 117";"Nordex";"91";"117";"105";2400;"kW Nennleist. Rotor.";32573828;5990101;;;"im Gen.Verf.";"60026487759";"0003";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Günnebek";"Nordex 117";"Nordex";"91";"117";"105";2400;"kW Nennleist. Rotor.";32574331;5990076;;;"im Gen.Verf.";"60026487759";"0004";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Günnebek";"Nordex 117";"Nordex";"91";"117";"105";2400;"kW Nennleist. Rotor.";32573898;5989752;;;"im Gen.Verf.";"60026487759";"0005";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Günnebek";"Nordex 117";"Nordex";"91";"117";"105";2400;"kW Nennleist. Rotor.";32574081;5989386;;;"im Gen.Verf.";"60026487759";"0006";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Groüenaspe";"Typ Vestas V136; 150 m Gesamthühe";"Vestas";"82";"136";;4200;"kW Nennleist. Rotor.";32562046;5983437;;;"im Gen.Verf.";"60027272976";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Groüenaspe";"Typ Vestas V136, Gesamthühe 150 m";"Vestas";"82";"136";;4200;"kW Nennleist. Rotor.";32561775;5983033;;;"im Gen.Verf.";"60027272976";"0002";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Groüenaspe";"Typ Vestas V136, Gesamthühe 150 m";"Vestas";"82";"136";;4200;"kW Nennleist. Rotor.";32561980;5982822;;;"im Gen.Verf.";"60027272976";"0003";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Groüenaspe";"Nordex 117";"Nordex";"91";"117";"HZ /dB(A) | 63/84,2 | 125/90,4 | 250/93,3 | 500/93,8 | 1000/96,6 | 2000/98 | 4000/97 | 8000/87,7 | SLP=103,5 dB(A)HZ /dB(A) | 63/82,9 | 125/89,2 | 250/92,8 | 500/93,4 | 1000/95,5 | 2000/96,6 | 4000/96,1 | 8000/86,6 | SLP=102,5 dB(A)";3600;"kW Nennleist. Rotor.";32560925;5981752;03.08.21;;"vor Inbetriebnahme";"60027900020";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Groüenaspe";"Nordex 117";"Nordex";"91";"117";"HZ /dB(A) | 63/84,2 | 125/90,4 | 250/93,3 | 500/93,8 | 1000/96,6 | 2000/98 | 4000/97 | 8000/87,7 | SLP=103,5 dB(A)";3600;"kW Nennleist. Rotor.";32561342;5981773;03.08.21;;"vor Inbetriebnahme";"60027900020";"0002";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Groüenaspe";"Nordex 117";"Nordex";"91";"117";"HZ /dB(A) | 63/84,2 | 125/90,4 | 250/93,3 | 500/93,8 | 1000/96,6 | 2000/98 | 4000/97 | 8000/87,7 | SLP=103,5 dB(A)";3600;"kW Nennleist. Rotor.";32561160;5981272;03.08.21;;"vor Inbetriebnahme";"60027900020";"0003";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Groüenaspe";"Nordex 117";"Nordex";"91";"117";"HZ /dB(A) | 63/84,2 | 125/90,4 | 250/93,3 | 500/93,8 | 1000/96,6 | 2000/98 | 4000/97 | 8000/87,7 | SLP=103,5 dB(A)";3600;"kW Nennleist. Rotor.";32561728;5981715;03.08.21;;"vor Inbetriebnahme";"60027900020";"0004";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Groüenaspe";"Nordex 117";"Nordex";"91";"117";"HZ /dB(A) | 63/84,2 | 125/90,4 | 250/93,3 | 500/93,8 | 1000/96,6 | 2000/98 | 4000/97 | 8000/87,7 | SLP=103,5 dB(A";3600;"kW Nennleist. Rotor.";32561679;5981269;03.08.21;;"vor Inbetriebnahme";"60027900020";"0005";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Groüenaspe";"Nordex 117";"Nordex";"91";"117";"HZ /dB(A) | 63/84,2 | 125/90,4 | 250/93,3 | 500/93,8 | 1000/96,6 | 2000/98 | 4000/97 | 8000/87,7 | SLP=103,5 dB(A)";2400;"kW Nennleist. Rotor.";32561942;5980928;;;"im Gen.Verf.";"60027900020";"0006";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Groüenaspe";"Nordex 117";"Nordex";"91";"117";"HZ /dB(A) | 63/84,2 | 125/90,4 | 250/93,3 | 500/93,8 | 1000/96,6 | 2000/98 | 4000/97 | 8000/87,7 | SLP=103,5 dB(A)";2400;"kW Nennleist. Rotor.";32562008;5980589;;;"im Gen.Verf.";"60027900020";"0007";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Groü Niendorf";"GE General Electric GE 3.8-130";"GE General Electric";"110";"130";"107,7 dB(A)";3830;"kW Nennleist. Rotor.";32583264;5966931;17.10.18;07.12.18;"in Betrieb";"60029274978";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Groü Niendorf";"GE General Electric GE 3.8-130";"GE General Electric";"110";"130";"108,7 dB(A)";3830;"kW Nennleist. Rotor.";32583496;5966682;17.10.18;27.11.18;"in Betrieb";"60029274978";"0002";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Hasenkrug";"Enercon E-82";"Enercon";"108";"82";"103,4";2300;"kW Nennleist. Rotor.";32556486;5984718;10.07.12;06.02.14;"in Betrieb";"60035479191";"0013";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Hasenkrug";"Enercon E-82";"Enercon";"108";"82";"103,4 / 103,2 ";2300;"kW Nennleist. Rotor.";32556741;5984936;10.07.12;10.02.14;"in Betrieb";"60035479191";"0014";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Hasenkrug";"Enercon E-82";"Enercon";"108";"82";"103,4";2300;"kW Nennleist. Rotor.";32556435;5984063;10.07.12;11.02.14;"in Betrieb";"60035479191";"0016";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Hasenkrug";"Enercon E-82";"Enercon";"108";"82";"103,4";2300;"kW Nennleist. Rotor.";32556675;5984326;10.07.12;14.02.14;"in Betrieb";"60035479191";"0017";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Hasenkrug";"Enercon E-82";"Enercon";"108";"82";"103,4";2300;"kW Nennleist. Rotor.";32556299;5983577;10.07.12;13.02.14;"in Betrieb";"60035479191";"0019";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Hardebek";"Enercon E-82";"Enercon";"108";"82";"103,4";2300;"kW Nennleist. Rotor.";32556602;5983743;10.07.12;11.02.14;"in Betrieb";"60035479191";"0020";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Hardebek";"Enercon E-82";"Enercon";"108";"82";"103,4";2300;"kW Nennleist. Rotor.";32556746;5983976;10.07.12;12.02.14;"in Betrieb";"60035479191";"0021";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Hardebek";"Enercon E-82";"Enercon";"108";"82";"103,4 / 98,9 ";2300;"kW Nennleist. Rotor.";32557267;5984428;10.07.12;18.10.13;"in Betrieb";"60035479191";"0023";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Hardebek";"Enercon E-82";"Enercon";"108";"82";"103,4";2300;"kW Nennleist. Rotor.";32557068;5984007;10.07.12;17.10.13;"in Betrieb";"60035479191";"0024";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Hardebek";"Enercon E-82";"Enercon";"108";"82";"103,4";2300;"kW Nennleist. Rotor.";32557352;5984148;10.07.12;17.10.13;"in Betrieb";"60035479191";"0025";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Hardebek";"Enercon E-82";"Enercon";"108";"82";"103,4";2300;"kW Nennleist. Rotor.";32557557;5984455;10.07.12;17.10.13;"in Betrieb";"60035479191";"0026";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Hardebek";"Enercon E-82";"Enercon";"108";"82";"103,4";2300;"kW Nennleist. Rotor.";32557161;5983766;10.07.12;17.10.13;"in Betrieb";"60035479191";"0027";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Hasenmoor";"Enercon E-138 EP3 E2 mit einer GH von 149,4 m";"Enercon";"80,26";"138,25";;4200;"kW Nennleist. Rotor.";32566876;5971553;;;"im Gen.Verf.";"60036276764";"0001";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Hasenmoor";"Enercon E-138 EP3 E2 mit einer GH von 199,2 m";"Enercon";"130,07";"138,25";;4200;"kW Nennleist. Rotor.";32567545;5971582;;;"im Gen.Verf.";"60036276764";"0002";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Hasenmoor";"Enercon E-138 EP3 E2 mit einer GH von 199,2 m";"Enercon";"130,07";"138,25";;4200;"kW Nennleist. Rotor.";32567234;5971422;;;"im Gen.Verf.";"60036276764";"0003";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Struvenhütten";"Enercon E-138 EP3 E2 mit einer GH von 149,4 m";"Enercon";"80,26";"138,25";;4200;"kW Nennleist. Rotor.";32567725;5971001;;;"im Gen.Verf.";"60036276764";"0004";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Struvenhütten";"Enercon E-138 EP3 E2 mit einer GH von 199,2 m";"Enercon";"130,07";"138,25";;4200;"kW Nennleist. Rotor.";32568135;5970936;;;"im Gen.Verf.";"60036276764";"0005";"06.07.2022";"LLUR SH, Abtl. 7"
"Segeberg";"Struvenhütten";"Enercon E-138 EP3 E2 mit einer GH von 199,2 m";"Enercon";"130,07";"138,25";;4200;"kW Nennleist. Rotor.";32568527;5970849;;;"im Gen.Verf.";"60036276764";"0006";"06.07.2022";"LLUR SH, Abtl. 7"
